Timestamp,Type,ID,BER,OSNR,InputPower,OutputPower,Failure
1624457807,Devices,SPO1/18/11,2.23E-08,38.6,,,
1624457807,Infrastructure,Ampli3,,,-16.7,0.8,
1624457803,Infrastructure,Ampli4,,,-22.9,0.7,
1624457803,Infrastructure,Ampli2,,,-15.5,0.4,
1624457807,Infrastructure,Ampli1,,,-21,0.7,
1624457807,Infrastructure,Ampli4,,,-22.9,0.7,
1624457807,Infrastructure,Ampli2,,,-15.5,0.4,
1624457810,Infrastructure,Ampli1,,,-21,0.7,
1624457810,Devices,SPO1/18/11,2.26E-08,38.5,,,
1624457810,Infrastructure,Ampli2,,,-15.5,0.4,
1624457810,Infrastructure,Ampli4,,,-22.9,0.7,
1624457810,Devices,SPO2/18/11,3.16E-07,24.8,,,
1624457810,Infrastructure,Ampli3,,,-16.7,0.8,
1624457813,Infrastructure,Ampli1,,,-21,0.7,
1624457813,Devices,SPO1/18/11,2.35E-08,38.6,,,
1624457813,Devices,SPO2/18/11,3.14E-07,24.9,,,
1624457813,Infrastructure,Ampli3,,,-16.7,0.8,
1624457816,Devices,SPO1/18/11,2.32E-08,38.6,,,
1624457816,Devices,SPO2/18/11,3.1E-07,24.9,,,
1624457816,Infrastructure,Ampli3,,,-16.7,0.8,
1624457813,Infrastructure,Ampli4,,,-22.9,0.7,
1624457813,Infrastructure,Ampli2,,,-15.5,0.4,
1624457816,Infrastructure,Ampli1,,,-21,0.7,
1624457816,Infrastructure,Ampli4,,,-22.9,0.7,
1624457816,Infrastructure,Ampli2,,,-15.5,0.4,
1624457819,Infrastructure,Ampli1,,,-20.6,0.7,
1624457819,Devices,SPO1/18/11,2.27E-08,38.6,,,
1624457819,Devices,SPO2/18/11,3.16E-07,25.1,,,
1624457820,Infrastructure,Ampli4,,,-22.9,0.7,
1624457820,Infrastructure,Ampli2,,,-15.5,0.4,
1624457823,Infrastructure,Ampli1,,,-20.6,0.7,
1624457823,Infrastructure,Ampli2,,,-15.5,0.4,
1624457823,Infrastructure,Ampli4,,,-22.9,0.7,
1624457819,Infrastructure,Ampli3,,,-16.7,0.8,
1624457823,Devices,SPO1/18/11,1.75E-08,38.5,,,
1624457823,Devices,SPO2/18/11,2.79E-07,25.1,,,
1624457823,Infrastructure,Ampli3,,,-16.7,0.8,
1624457826,Infrastructure,Ampli1,,,-20.6,0.7,
1624457826,Infrastructure,Ampli4,,,-22.9,0.7,
1624457826,Devices,SPO1/18/11,2.3E-08,38.6,,,
1624457826,Devices,SPO2/18/11,2.6E-07,25.3,,,
1624457826,Infrastructure,Ampli2,,,-15.5,0.4,
1624457826,Infrastructure,Ampli3,,,-16.7,0.8,
1624457829,Infrastructure,Ampli1,,,-20.6,0.7,
1624457829,Devices,SPO2/18/11,2.61E-07,25,,,
1624457829,Devices,SPO1/18/11,2.29E-08,38.6,,,
1624457829,Infrastructure,Ampli2,,,-15.5,0.4,
1624457829,Infrastructure,Ampli4,,,-22.9,0.7,
1624457832,Infrastructure,Ampli1,,,-20.6,0.7,
1624457832,Infrastructure,Ampli4,,,-22.9,0.7,
1624457832,Infrastructure,Ampli2,,,-15.5,0.4,
1624457829,Infrastructure,Ampli3,,,-16.7,0.8,
1624457832,Devices,SPO2/18/11,2.58E-07,25.2,,,
1624457832,Devices,SPO1/18/11,2.3E-08,38.5,,,
1624457832,Infrastructure,Ampli3,,,-16.7,0.8,
1624457836,Infrastructure,Ampli1,,,-20.6,0.7,
1624457836,Infrastructure,Ampli4,,,-22.9,0.7,
1624457836,Infrastructure,Ampli2,,,-15.5,0.4,
1624457835,Devices,SPO1/18/11,2.33E-08,38.5,,,
1624457835,Devices,SPO2/18/11,2.57E-07,25,,,
1624457836,Infrastructure,Ampli3,,,-16.7,0.8,
1624457839,Devices,SPO2/18/11,2.56E-07,25.3,,,
1624457839,Infrastructure,Ampli1,,,-20.6,0.7,
1624457839,Devices,SPO1/18/11,2.29E-08,38.5,,,
1624457839,Infrastructure,Ampli3,,,-16.7,0.8,
1624457842,Devices,SPO1/18/11,2.3E-08,38.5,,,
1624457842,Devices,SPO2/18/11,2.57E-07,25.2,,,
1624457842,Infrastructure,Ampli3,,,-16.7,0.8,
1624457839,Infrastructure,Ampli2,,,-15.5,0.4,
1624457839,Infrastructure,Ampli4,,,-22.9,0.7,
1624457842,Infrastructure,Ampli1,,,-20.6,0.7,
1624457842,Infrastructure,Ampli2,,,-15.5,0.4,
1624457842,Infrastructure,Ampli4,,,-22.9,0.7,
1624457845,Infrastructure,Ampli1,,,-20.6,0.7,
1624457845,Infrastructure,Ampli2,,,-15.5,0.4,
1624457845,Devices,SPO1/18/11,2.29E-08,38.6,,,
1624457845,Devices,SPO2/18/11,2.59E-07,25,,,
1624457845,Infrastructure,Ampli3,,,-16.7,0.8,
1624457845,Infrastructure,Ampli4,,,-22.9,0.7,
1624457848,Infrastructure,Ampli1,,,-20.6,0.7,
1624457848,Devices,SPO1/18/11,2.24E-08,38.6,,,
1624457848,Devices,SPO2/18/11,2.58E-07,25.2,,,
1624457849,Infrastructure,Ampli2,,,-15.5,0.4,
1624457849,Infrastructure,Ampli4,,,-22.9,0.7,
1624457852,Infrastructure,Ampli1,,,-20.6,0.7,
1624457852,Infrastructure,Ampli4,,,-22.9,0.7,
1624457852,Infrastructure,Ampli2,,,-15.5,0.4,
1624457848,Infrastructure,Ampli3,,,-16.7,0.8,
1624457852,Devices,SPO1/18/11,1.72E-08,38.5,,,
1624457852,Devices,SPO2/18/11,2.58E-07,25.1,,,
1624457852,Infrastructure,Ampli3,,,-16.7,0.8,
1624457855,Infrastructure,Ampli1,,,-20.6,0.7,
1624457855,Devices,SPO2/18/11,2.58E-07,25.1,,,
1624457855,Devices,SPO1/18/11,2.33E-08,38.6,,,
1624457855,Infrastructure,Ampli3,,,-16.7,0.8,
1624457855,Infrastructure,Ampli2,,,-15.5,0.4,
1624457855,Infrastructure,Ampli4,,,-22.9,0.7,
1624457858,Devices,SPO1/18/11,2.37E-08,38.6,,,
1624457858,Infrastructure,Ampli1,,,-20.6,0.7,
1624457858,Infrastructure,Ampli2,,,-15.5,0.4,
1624457858,Infrastructure,Ampli4,,,-22.9,0.7,
1624457861,Infrastructure,Ampli1,,,-20.6,0.7,
1624457861,Infrastructure,Ampli4,,,-22.9,0.7,
1624457861,Infrastructure,Ampli2,,,-15.5,0.4,
1624457858,Devices,SPO2/18/11,2.57E-07,25,,,
1624457858,Infrastructure,Ampli3,,,-16.7,0.8,
1624457861,Devices,SPO2/18/11,2.58E-07,25.1,,,
1624457861,Devices,SPO1/18/11,2.37E-08,38.6,,,
1624457861,Infrastructure,Ampli3,,,-16.7,0.8,
1624457865,Infrastructure,Ampli1,,,-20.6,0.7,
1624457865,Infrastructure,Ampli4,,,-22.9,0.7,
1624457864,Devices,SPO2/18/11,2.57E-07,25.4,,,
1624457865,Infrastructure,Ampli2,,,-15.5,0.4,
1624457868,Infrastructure,Ampli1,,,-20.6,0.7,
1624457868,Infrastructure,Ampli4,,,-22.9,0.7,
1624457868,Infrastructure,Ampli2,,,-15.5,0.4,
1624457864,Devices,SPO1/18/11,2.42E-08,38.5,,,
1624457865,Infrastructure,Ampli3,,,-16.7,0.8,
1624457868,Devices,SPO2/18/11,2.58E-07,25.4,,,
1624457868,Devices,SPO1/18/11,2.46E-08,38.6,,,
1624457868,Infrastructure,Ampli3,,,-16.7,0.8,
1624457871,Devices,SPO1/18/11,2.5E-08,38.6,,,
1624457871,Devices,SPO2/18/11,2.56E-07,24.9,,,
1624457871,Infrastructure,Ampli3,,,-16.7,0.8,
1624457871,Infrastructure,Ampli1,,,-20.6,0.7,
1624457871,Infrastructure,Ampli4,,,-22.9,0.7,
1624457871,Infrastructure,Ampli2,,,-15.5,0.4,
1624457874,Infrastructure,Ampli1,,,-20.6,0.7,
1624457874,Infrastructure,Ampli2,,,-15.5,0.4,
1624457874,Devices,SPO1/18/11,2.44E-08,38.5,,,
1624457874,Devices,SPO2/18/11,2.58E-07,25.1,,,
1624457874,Infrastructure,Ampli4,,,-22.9,0.7,
1624457877,Infrastructure,Ampli1,,,-20.1,0.7,
1624457877,Infrastructure,Ampli4,,,-22.9,0.7,
1624457877,Infrastructure,Ampli2,,,-15.5,0.4,
1624457874,Infrastructure,Ampli3,,,-16.7,0.8,
1624457877,Devices,SPO2/18/11,2.59E-07,25,,,
1624457877,Devices,SPO1/18/11,2.44E-08,38.6,,,
1624457877,Infrastructure,Ampli3,,,-16.7,0.8,
1624457881,Infrastructure,Ampli1,,,-20.1,0.7,
1624457881,Devices,SPO2/18/11,2.58E-07,24.9,,,
1624457881,Infrastructure,Ampli4,,,-22.9,0.7,
1624457881,Infrastructure,Ampli2,,,-15.5,0.4,
1624457881,Devices,SPO1/18/11,3E-08,38.6,,,
1624457881,Infrastructure,Ampli3,,,-16.7,0.8,
1624457884,Infrastructure,Ampli1,,,-20.1,0.7,
1624457884,Devices,SPO2/18/11,2.19E-07,25.1,,,
1624457884,Devices,SPO1/18/11,2.42E-08,38.5,,,
1624457884,Infrastructure,Ampli2,,,-15.5,0.4,
1624457884,Infrastructure,Ampli4,,,-22.9,0.7,
1624457887,Infrastructure,Ampli1,,,-20.1,0.7,
1624457887,Infrastructure,Ampli2,,,-15.5,0.4,
1624457887,Infrastructure,Ampli4,,,-22.9,0.7,
1624457884,Infrastructure,Ampli3,,,-16.7,0.8,
1624457887,Devices,SPO1/18/11,2.34E-08,38.6,,,
1624457887,Devices,SPO2/18/11,2.16E-07,25.2,,,
1624457887,Infrastructure,Ampli3,,,-16.7,0.8,
1624457890,Devices,SPO2/18/11,2.18E-07,25.6,,,
1624457890,Infrastructure,Ampli1,,,-20.1,0.7,
1624457890,Infrastructure,Ampli2,,,-15.5,0.4,
1624457890,Infrastructure,Ampli4,,,-22.9,0.7,
1624457890,Devices,SPO1/18/11,2.3E-08,38.6,,,
1624457890,Infrastructure,Ampli3,,,-16.7,0.8,
1624457893,Infrastructure,Ampli1,,,-20.1,0.7,
1624457893,Devices,SPO1/18/11,2.42E-08,38.6,,,
1624457893,Devices,SPO2/18/11,2.14E-07,25.4,,,
1624457893,Infrastructure,Ampli3,,,-16.7,0.8,
1624457897,Devices,SPO2/18/11,2.16E-07,25.4,,,
1624457897,Devices,SPO1/18/11,2.43E-08,38.5,,,
1624457897,Infrastructure,Ampli3,,,-16.7,0.8,
1624457894,Infrastructure,Ampli4,,,-22.9,0.7,
1624457894,Infrastructure,Ampli2,,,-15.5,0.4,
1624457897,Infrastructure,Ampli1,,,-20.1,0.7,
1624457897,Infrastructure,Ampli2,,,-15.5,0.4,
1624457897,Infrastructure,Ampli4,,,-22.9,0.7,
1624457900,Infrastructure,Ampli1,,,-20.1,0.7,
1624457900,Devices,SPO1/18/11,2.36E-08,38.5,,,
1624457900,Devices,SPO2/18/11,2.17E-07,25.2,,,
1624457900,Infrastructure,Ampli3,,,-16.7,0.8,
1624457900,Infrastructure,Ampli2,,,-15.5,0.4,
1624457900,Infrastructure,Ampli4,,,-22.9,0.7,
1624457903,Devices,SPO1/18/11,2.3E-08,38.6,,,
1624457903,Devices,SPO2/18/11,2.17E-07,25.5,,,
1624457903,Infrastructure,Ampli1,,,-20.1,0.7,
1624457903,Infrastructure,Ampli2,,,-15.5,0.4,
1624457903,Infrastructure,Ampli4,,,-22.9,0.7,
1624457906,Infrastructure,Ampli1,,,-20.1,0.7,
1624457906,Infrastructure,Ampli2,,,-15.5,0.4,
1624457906,Infrastructure,Ampli4,,,-22.9,0.7,
1624457903,Infrastructure,Ampli3,,,-16.7,0.8,
1624457906,Devices,SPO1/18/11,2.44E-08,38.6,,,
1624457906,Devices,SPO2/18/11,2.18E-07,25.3,,,
1624457906,Infrastructure,Ampli3,,,-16.7,0.8,
1624457910,Infrastructure,Ampli1,,,-20.1,0.7,
1624457910,Infrastructure,Ampli2,,,-15.5,0.4,
1624457910,Infrastructure,Ampli4,,,-22.9,0.7,
1624457913,Infrastructure,Ampli1,,,-20.1,0.7,
1624457913,Infrastructure,Ampli2,,,-15.5,0.4,
1624457913,Infrastructure,Ampli4,,,-22.9,0.7,
1624457909,Devices,SPO1/18/11,2.3E-08,38.6,,,
1624457909,Devices,SPO2/18/11,2.17E-07,25.2,,,
1624457910,Infrastructure,Ampli3,,,-16.7,0.8,
1624457913,Devices,SPO1/18/11,2.31E-08,38.6,,,
1624457913,Devices,SPO2/18/11,2.21E-07,25.6,,,
1624457913,Infrastructure,Ampli3,,,-16.7,0.8,
1624457916,Infrastructure,Ampli1,,,-20.1,0.7,
1624457916,Infrastructure,Ampli2,,,-15.5,0.4,
1624457916,Devices,SPO1/18/11,2.26E-08,38.6,,,
1624457916,Devices,SPO2/18/11,2.17E-07,25.6,,,
1624457916,Infrastructure,Ampli3,,,-16.7,0.8,
1624457916,Infrastructure,Ampli4,,,-22.9,0.7,
1624457919,Infrastructure,Ampli1,,,-20.1,0.7,
1624457919,Devices,SPO2/18/11,2.18E-07,25.5,,,
1624457919,Devices,SPO1/18/11,2.31E-08,38,,,
1624457919,Infrastructure,Ampli2,,,-15.5,0.4,
1624457919,Infrastructure,Ampli4,,,-22.9,0.7,
1624457922,Infrastructure,Ampli1,,,-20.1,0.7,
1624457922,Infrastructure,Ampli4,,,-22.9,0.7,
1624457922,Infrastructure,Ampli2,,,-15.5,0.4,
1624457919,Infrastructure,Ampli3,,,-16.7,0.8,
1624457922,Devices,SPO1/18/11,2.36E-08,38.6,,,
1624457922,Devices,SPO2/18/11,2.18E-07,25.2,,,
1624457922,Infrastructure,Ampli3,,,-16.7,0.8,
1624457926,Infrastructure,Ampli1,,,-20.1,0.7,
1624457926,Infrastructure,Ampli4,,,-22.9,0.7,
1624457926,Devices,SPO1/18/11,2.37E-08,38.5,,,
1624457926,Devices,SPO2/18/11,2.16E-07,25.3,,,
1624457926,Infrastructure,Ampli2,,,-15.5,0.4,
1624457926,Infrastructure,Ampli3,,,-16.7,0.8,
1624457929,Infrastructure,Ampli1,,,-20.1,0.7,
1624457929,Devices,SPO1/18/11,2.35E-08,38.5,,,
1624457929,Infrastructure,Ampli2,,,-15.5,0.4,
1624457929,Infrastructure,Ampli4,,,-22.9,0.7,
1624457932,Infrastructure,Ampli1,,,-20.1,0.7,
1624457932,Infrastructure,Ampli2,,,-15.5,0.4,
1624457932,Infrastructure,Ampli4,,,-22.9,0.7,
1624457929,Devices,SPO2/18/11,2.18E-07,25.3,,,
1624457929,Infrastructure,Ampli3,,,-16.7,0.8,
1624457932,Devices,SPO1/18/11,2.26E-08,38.5,,,
1624457932,Devices,SPO2/18/11,2.17E-07,25.3,,,
1624457932,Infrastructure,Ampli3,,,-16.7,0.8,
1624457935,Devices,SPO1/18/11,2.2E-08,38.5,,,
1624457935,Infrastructure,Ampli1,,,-20.1,0.7,
1624457935,Infrastructure,Ampli2,,,-15.5,0.4,
1624457935,Infrastructure,Ampli4,,,-22.9,0.7,
1624457935,Devices,SPO2/18/11,2.18E-07,25.3,,,
1624457935,Infrastructure,Ampli3,,,-16.7,0.8,
1624457938,Infrastructure,Ampli1,,,-19.6,0.7,
1624457938,Devices,SPO1/18/11,2.19E-08,38.6,,,
1624457938,Devices,SPO2/18/11,2.15E-07,25.4,,,
1624457938,Infrastructure,Ampli3,,,-16.7,0.8,
1624457942,Devices,SPO1/18/11,2.22E-08,38.5,,,
1624457942,Devices,SPO2/18/11,2.15E-07,25.5,,,
1624457942,Infrastructure,Ampli3,,,-16.7,0.8,
1624457938,Infrastructure,Ampli2,,,-15.5,0.4,
1624457939,Infrastructure,Ampli4,,,-22.9,0.7,
1624457942,Infrastructure,Ampli1,,,-19.6,0.7,
1624457942,Infrastructure,Ampli2,,,-15.5,0.4,
1624457942,Infrastructure,Ampli4,,,-22.9,0.7,
1624457945,Infrastructure,Ampli1,,,-19.6,0.7,
1624457945,Infrastructure,Ampli2,,,-15.5,0.4,
1624457945,Devices,SPO1/18/11,2.22E-08,38.6,,,
1624457945,Devices,SPO2/18/11,1.83E-07,25.7,,,
1624457945,Infrastructure,Ampli3,,,-16.7,0.8,
1624457948,Devices,SPO1/18/11,2.17E-08,38.5,,,
1624457948,Devices,SPO2/18/11,1.84E-07,25.4,,,
1624457945,Infrastructure,Ampli4,,,-22.9,0.7,
1624457948,Infrastructure,Ampli3,,,-16.7,0.8,
1624457951,Devices,SPO2/18/11,1.84E-07,25.6,,,
1624457948,Infrastructure,Ampli1,,,-19.6,0.7,
1624457951,Devices,SPO1/18/11,2.25E-08,38.6,,,
1624457951,Infrastructure,Ampli3,,,-16.7,0.8,
1624457948,Infrastructure,Ampli4,,,-22.9,0.7,
1624457948,Infrastructure,Ampli2,,,-15.5,0.4,
1624457951,Infrastructure,Ampli1,,,-19.6,0.7,
1624457951,Infrastructure,Ampli2,,,-15.5,0.4,
1624457951,Infrastructure,Ampli4,,,-22.9,0.7,
1624457954,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624457954,Devices,SPO2/18/11,1.84E-07,25.6,,,
1624457955,Infrastructure,Ampli3,,,-16.7,0.8,
1624457958,Devices,SPO2/18/11,1.83E-07,25.6,,,
1624457958,Devices,SPO1/18/11,2.21E-08,38.5,,,
1624457958,Infrastructure,Ampli3,,,-16.7,0.8,
1624457955,Infrastructure,Ampli1,,,-19.6,0.7,
1624457955,Infrastructure,Ampli2,,,-15.5,0.4,
1624457955,Infrastructure,Ampli4,,,-22.9,0.7,
1624457958,Infrastructure,Ampli1,,,-19.6,0.7,
1624457958,Infrastructure,Ampli2,,,-15.5,0.4,
1624457958,Infrastructure,Ampli4,,,-22.9,0.7,
1624457961,Devices,SPO2/18/11,1.82E-07,25.4,,,
1624457961,Infrastructure,Ampli1,,,-19.6,0.7,
1624457961,Infrastructure,Ampli4,,,-22.9,0.7,
1624457961,Devices,SPO1/18/11,2.26E-08,38.5,,,
1624457961,Infrastructure,Ampli3,,,-16.7,0.8,
1624457961,Infrastructure,Ampli2,,,-15.5,0.4,
1624457964,Devices,SPO2/18/11,1.84E-07,25.5,,,
1624457964,Devices,SPO1/18/11,2.12E-08,38.5,,,
1624457964,Infrastructure,Ampli1,,,-19.6,0.7,
1624457964,Infrastructure,Ampli4,,,-22.9,0.7,
1624457964,Infrastructure,Ampli2,,,-15.5,0.4,
1624457967,Infrastructure,Ampli1,,,-19.6,0.7,
1624457967,Infrastructure,Ampli4,,,-22.9,0.7,
1624457967,Infrastructure,Ampli2,,,-15.5,0.4,
1624457964,Infrastructure,Ampli3,,,-16.7,0.8,
1624457967,Devices,SPO1/18/11,2.13E-08,38.6,,,
1624457967,Devices,SPO2/18/11,1.86E-07,25.8,,,
1624457967,Infrastructure,Ampli3,,,-16.7,0.8,
1624457971,Infrastructure,Ampli1,,,-19.6,0.7,
1624457971,Infrastructure,Ampli4,,,-22.9,0.7,
1624457970,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624457971,Infrastructure,Ampli2,,,-15.5,0.4,
1624457970,Devices,SPO2/18/11,1.86E-07,25.5,,,
1624457971,Infrastructure,Ampli3,,,-16.7,0.8,
1624457974,Infrastructure,Ampli1,,,-19.6,0.7,
1624457974,Devices,SPO2/18/11,1.86E-07,25.6,,,
1624457974,Devices,SPO1/18/11,2.18E-08,38.6,,,
1624457974,Infrastructure,Ampli2,,,-15.5,0.4,
1624457974,Infrastructure,Ampli4,,,-22.9,0.7,
1624457977,Infrastructure,Ampli1,,,-19.6,0.7,
1624457977,Infrastructure,Ampli4,,,-22.9,0.7,
1624457977,Infrastructure,Ampli2,,,-15.5,0.4,
1624457974,Infrastructure,Ampli3,,,-16.7,0.8,
1624457977,Devices,SPO1/18/11,2.15E-08,38.5,,,
1624457977,Devices,SPO2/18/11,1.84E-07,25.5,,,
1624457977,Infrastructure,Ampli3,,,-16.7,0.8,
1624457980,Infrastructure,Ampli1,,,-19.6,0.7,
1624457980,Devices,SPO1/18/11,2.08E-08,38.5,,,
1624457980,Infrastructure,Ampli4,,,-22.9,0.7,
1624457980,Infrastructure,Ampli2,,,-15.5,0.4,
1624457980,Devices,SPO2/18/11,1.85E-07,25.3,,,
1624457980,Infrastructure,Ampli3,,,-16.7,0.8,
1624457983,Infrastructure,Ampli1,,,-19.6,0.7,
1624457983,Infrastructure,Ampli4,,,-22.9,0.7,
1624457983,Devices,SPO1/18/11,2.09E-08,38.6,,,
1624457983,Devices,SPO2/18/11,1.85E-07,25.6,,,
1624457983,Infrastructure,Ampli3,,,-16.7,0.8,
1624457987,Devices,SPO2/18/11,1.84E-07,25.5,,,
1624457987,Devices,SPO1/18/11,2.11E-08,38.6,,,
1624457987,Infrastructure,Ampli3,,,-16.7,0.8,
1624457983,Infrastructure,Ampli2,,,-15.5,0.4,
1624457987,Infrastructure,Ampli1,,,-19.6,0.7,
1624457987,Infrastructure,Ampli4,,,-22.9,0.7,
1624457987,Infrastructure,Ampli2,,,-15.5,0.4,
1624457990,Devices,SPO2/18/11,1.83E-07,25.7,,,
1624457990,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624457990,Infrastructure,Ampli1,,,-19.6,0.7,
1624457990,Infrastructure,Ampli4,,,-22.9,0.7,
1624457990,Infrastructure,Ampli2,,,-15.5,0.4,
1624457993,Infrastructure,Ampli1,,,-19.6,0.7,
1624457990,Infrastructure,Ampli3,,,-16.7,0.8,
1624457993,Devices,SPO2/18/11,1.83E-07,25.6,,,
1624457993,Devices,SPO1/18/11,2.18E-08,38.5,,,
1624457993,Infrastructure,Ampli3,,,-16.7,0.8,
1624457996,Devices,SPO1/18/11,2.16E-08,38.6,,,
1624457993,Infrastructure,Ampli2,,,-15.5,0.4,
1624457996,Devices,SPO2/18/11,1.81E-07,25.5,,,
1624457996,Infrastructure,Ampli3,,,-16.7,0.8,
1624457993,Infrastructure,Ampli4,,,-22.9,0.7,
1624457996,Infrastructure,Ampli1,,,-19.6,0.7,
1624457996,Infrastructure,Ampli4,,,-22.9,0.7,
1624457996,Infrastructure,Ampli2,,,-15.5,0.4,
1624457999,Devices,SPO1/18/11,2.14E-08,38.3,,,
1624457999,Infrastructure,Ampli1,,,-19.2,0.7,
1624458000,Infrastructure,Ampli4,,,-22.8,0.7,
1624458000,Infrastructure,Ampli2,,,-15.5,0.4,
1624458003,Infrastructure,Ampli1,,,-19.2,0.7,
1624458003,Infrastructure,Ampli4,,,-22.8,0.7,
1624458003,Infrastructure,Ampli2,,,-15.5,0.4,
1624457999,Devices,SPO2/18/11,1.82E-07,25.6,,,
1624457999,Infrastructure,Ampli3,,,-16.7,0.8,
1624458003,Devices,SPO2/18/11,1.76E-07,25.6,,,
1624458003,Devices,SPO1/18/11,1.63E-08,38.5,,,
1624458003,Infrastructure,Ampli3,,,-16.7,0.8,
1624458006,Infrastructure,Ampli1,,,-19.2,0.7,
1624458006,Infrastructure,Ampli2,,,-15.5,0.4,
1624458006,Infrastructure,Ampli4,,,-22.9,0.7,
1624458006,Devices,SPO2/18/11,1.61E-07,25.8,,,
1624458006,Devices,SPO1/18/11,2.16E-08,38.6,,,
1624458006,Infrastructure,Ampli3,,,-16.7,0.8,
1624458009,Infrastructure,Ampli1,,,-19.2,0.7,
1624458009,Infrastructure,Ampli2,,,-15.5,0.4,
1624458009,Devices,SPO2/18/11,1.6E-07,25.6,,,
1624458009,Devices,SPO1/18/11,2.17E-08,38.5,,,
1624458009,Infrastructure,Ampli4,,,-22.8,0.7,
1624458012,Infrastructure,Ampli1,,,-19.2,0.7,
1624458012,Infrastructure,Ampli2,,,-15.5,0.4,
1624458012,Infrastructure,Ampli4,,,-22.9,0.7,
1624458009,Infrastructure,Ampli3,,,-16.7,0.8,
1624458012,Devices,SPO1/18/11,2.19E-08,38.6,,,
1624458012,Devices,SPO2/18/11,1.61E-07,25.8,,,
1624458012,Infrastructure,Ampli3,,,-16.7,0.8,
1624458015,Devices,SPO2/18/11,1.63E-07,26,,,
1624458016,Infrastructure,Ampli1,,,-19.2,0.7,
1624458016,Infrastructure,Ampli4,,,-22.8,0.7,
1624458016,Infrastructure,Ampli2,,,-15.5,0.4,
1624458015,Devices,SPO1/18/11,2.24E-08,38.6,,,
1624458016,Infrastructure,Ampli3,,,-16.7,0.8,
1624458019,Devices,SPO1/18/11,2.17E-08,38.6,,,
1624458019,Infrastructure,Ampli1,,,-19.2,0.7,
1624458019,Infrastructure,Ampli4,,,-22.8,0.7,
1624458019,Infrastructure,Ampli2,,,-15.5,0.4,
1624458022,Infrastructure,Ampli1,,,-19.2,0.7,
1624458022,Infrastructure,Ampli4,,,-22.8,0.7,
1624458022,Infrastructure,Ampli2,,,-15.5,0.4,
1624458019,Devices,SPO2/18/11,1.6E-07,25.6,,,
1624458019,Infrastructure,Ampli3,,,-16.7,0.8,
1624458022,Devices,SPO1/18/11,2.13E-08,38.6,,,
1624458022,Devices,SPO2/18/11,1.63E-07,25.7,,,
1624458022,Infrastructure,Ampli3,,,-16.7,0.8,
1624458025,Infrastructure,Ampli1,,,-19.2,0.7,
1624458025,Infrastructure,Ampli2,,,-15.5,0.4,
1624458025,Devices,SPO2/18/11,1.63E-07,25.8,,,
1624458025,Devices,SPO1/18/11,2.15E-08,38.6,,,
1624458025,Infrastructure,Ampli4,,,-22.9,0.7,
1624458025,Infrastructure,Ampli3,,,-16.7,0.8,
1624458029,Infrastructure,Ampli1,,,-19.2,0.7,
1624458028,Devices,SPO2/18/11,1.63E-07,25.8,,,
1624458028,Devices,SPO1/18/11,2.1E-08,38.6,,,
1624458029,Infrastructure,Ampli3,,,-16.7,0.8,
1624458032,Devices,SPO1/18/11,2.04E-08,37,,,
1624458032,Devices,SPO2/18/11,1.63E-07,25.8,,,
1624458032,Infrastructure,Ampli3,,,-16.7,0.8,
1624458029,Infrastructure,Ampli4,,,-22.8,0.7,
1624458029,Infrastructure,Ampli2,,,-15.5,0.4,
1624458032,Infrastructure,Ampli1,,,-19.2,0.7,
1624458032,Infrastructure,Ampli4,,,-22.8,0.7,
1624458032,Infrastructure,Ampli2,,,-15.5,0.4,
1624458035,Devices,SPO2/18/11,1.65E-07,25.9,,,
1624458035,Devices,SPO1/18/11,2.13E-08,38.6,,,
1624458035,Infrastructure,Ampli1,,,-19.2,0.7,
1624458035,Infrastructure,Ampli4,,,-22.9,0.7,
1624458035,Infrastructure,Ampli2,,,-15.5,0.4,
1624458035,Infrastructure,Ampli3,,,-16.7,0.8,
1624458038,Devices,SPO1/18/11,2.14E-08,38.5,,,
1624458038,Devices,SPO2/18/11,1.64E-07,25.7,,,
1624458038,Infrastructure,Ampli3,,,-16.7,0.8,
1624458041,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624458041,Devices,SPO2/18/11,1.64E-07,25.9,,,
1624458041,Infrastructure,Ampli3,,,-16.7,0.8,
1624458038,Infrastructure,Ampli1,,,-19.2,0.7,
1624458038,Infrastructure,Ampli4,,,-22.8,0.7,
1624458038,Infrastructure,Ampli2,,,-15.5,0.4,
1624458041,Infrastructure,Ampli1,,,-19.2,0.7,
1624458041,Infrastructure,Ampli4,,,-22.8,0.7,
1624458041,Infrastructure,Ampli2,,,-15.5,0.4,
1624458045,Infrastructure,Ampli1,,,-19.2,0.7,
1624458045,Infrastructure,Ampli4,,,-22.8,0.7,
1624458045,Infrastructure,Ampli2,,,-15.5,0.4,
1624458048,Infrastructure,Ampli1,,,-19.2,0.7,
1624458048,Infrastructure,Ampli4,,,-22.9,0.7,
1624458048,Infrastructure,Ampli2,,,-15.5,0.4,
1624458045,Devices,SPO2/18/11,1.62E-07,25.6,,,
1624458045,Devices,SPO1/18/11,2.04E-08,38.6,,,
1624458045,Infrastructure,Ampli3,,,-16.7,0.8,
1624458048,Devices,SPO2/18/11,1.65E-07,25.7,,,
1624458048,Devices,SPO1/18/11,2.15E-08,38.5,,,
